quoteid,purchasecmpny,dept,reroutersncode,reroutersntxt,reroutecmnt,reroutelastchngts,reroutecmnt_cln
12189640,1001,7,13,IPR Concern,IPR Concern; TML needed for #Picstar. 8-13-18 dw,2018-11-19 01:50:55.0,tml needed picstar
12171657,1001,23,13,IPR Concern,"IPR Concern; Surbhi, the document attached to the quote is not a trade mark authorization letter. It is a letter confirming the Fiberprint technology owned by Unifi is used in the construction of this garment and the garment has passed Unifi standards. What we need a letter from Unifi that is dated and that states specifically that Unifi is authorizing the supplier in this quote, Classic Fashion Apparel Industry, to use the Repreve name on the product, labeling, etc. ",2018-11-18 14:46:43.0,surbhi document attached quote trade mark authorization letter letter confirming fiberprint technology owned unifi used construction garment garment passed unifi standard need letter unifi dated state specifically unifi authorizing supplier quote classic fashion apparel industry repreve name product labeling etc
12171657,1001,23,13,IPR Concern,"IPR Concern; Surbhi, the document attached to the quote is not a trade mark authorization letter. It is a letter confirming the Fiberprint technology owned by Unifi is used in the construction of this garment and the garment has passed Unifi standards. What we need a letter from Unifi that is dated and that states specifically that Unifi is authorizing the supplier in this quote, Classic Fashion Apparel Industry, to use the Repreve name on the product, labeling, etc. ",2018-11-18 14:46:43.0,surbhi document attached quote trade mark authorization letter letter confirming fiberprint technology owned unifi used construction garment garment passed unifi standard need letter unifi dated state specifically unifi authorizing supplier quote classic fashion apparel industry repreve name product labeling etc
12171657,1001,23,13,IPR Concern,"IPR Concern; Surbhi, in doing more research on the REPREVE fiber, it is found that it is a yarn made from polyester and recycled plastic bottles, not recycled polyester yarn. I will make a classification note in the quote before releasing. However, we also requested that a trade mark letter from the owners of the REPREVE brand also be provided if the name was going to appear anywhere on the product. It is on the CAD; I am assuming it will also be on the labeling seems it is on the CAD. Please p ",2018-11-18 14:46:43.0,surbhi research repreve fiber found yarn made polyester recycled plastic bottle recycled polyester yarn make classification note quote releasing however also requested trade mark letter owner repreve brand also provided name going appear anywhere product cad assuming also labeling seem cad
12171657,1001,23,13,IPR Concern,"IPR Concern; Surbhi, in doing more research on the REPREVE fiber, it is found that it is a yarn made from polyester and recycled plastic bottles, not recycled polyester yarn. I will make a classification note in the quote before releasing. However, we also requested that a trade mark letter from the owners of the REPREVE brand also be provided if the name was going to appear anywhere on the product. It is on the CAD; I am assuming it will also be on the labeling seems it is on the CAD. Please p ",2018-11-18 14:46:43.0,surbhi research repreve fiber found yarn made polyester recycled plastic bottle recycled polyester yarn make classification note quote releasing however also requested trade mark letter owner repreve brand also provided name going appear anywhere product cad assuming also labeling seem cad
12263307,1001,63,13,IPR Concern,"IPR Concern; We need the trademark letters to be signed by an officer of the company, such as a Vice President, CEO, etc. Please remove the Kesheen letters, authorizing Creative Courtyards is sufficient permission.",2018-11-16 23:55:57.0,need trademark letter signed officer company vice president ceo etc remove kesheen letter authorizing creative courtyard sufficient permission
12263307,1001,63,13,IPR Concern,"IPR Concern; There are two Sunbrella trademark release letters attached with different expiration dates. Please only attach the letter with the expiration date we are intended to use, and please make sure the letter is signed by an officer of the company. The current letters are not signed by an officer of the company. Please remove all other letters so that only one valid letter is attached. ",2018-11-16 23:55:57.0,two sunbrella trademark release letter attached different expiration date attach letter expiration date intended make sure letter signed officer company current letter signed officer company remove letter one valid letter attached
12392313,1001,16,13,IPR Concern,IPR Concern; Please correct the Brand. Not Applicable is not accepted. ,2018-11-16 16:37:21.0,correct brand applicable accepted
12094797,1001,63,13,IPR Concern,IPR Concern; Please put Members Mark as the label instead of Vendor Labeling.,2018-11-15 17:23:05.0,put member mark label instead vendor labeling
12094935,1001,63,13,IPR Concern,IPR Concern; Please put Members Mark as the label instead of Vendor Labeling.,2018-11-15 17:23:05.0,put member mark label instead vendor labeling
12095197,1001,63,13,IPR Concern,IPR Concern; Please put Members Mark as the label instead of Vendor Labeling.,2018-11-15 17:02:57.0,put member mark label instead vendor labeling
12095038,1001,63,13,IPR Concern,IPR Concern; Please put Members Mark as the label instead of Vendor Labeling.,2018-11-15 17:02:56.0,put member mark label instead vendor labeling
12407783,1001,14,13,IPR Concern,"IPR Concern; if the Tritan name is not being used on any of the hang tags or displays, it needs to be removed from the material breakdown. Unless you have a trademark authorization release letter from the owners of the Tritan brand name, please remove the name from the material breakdown. ",2018-11-15 14:00:56.0,tritan name used hang tag display need removed material breakdown unless trademark authorization release letter owner tritan brand name remove name material breakdown
12296963,1001,63,13,IPR Concern,"IPR Concern; If Tritan is being used, supplier will be required to provide a trademark release letter from trademark owner. If it is not being used, please submit new packaging.",2018-11-13 17:47:04.0,tritan used supplier required provide trademark release letter trademark owner used submit new packaging
12211476,1001,3,13,IPR Concern,IPR Concern; If the batteries included are trademarked please attach a trademark release letter.,2018-11-13 14:53:40.0,battery included trademarked attach trademark release letter
12408543,1001,14,13,IPR Concern,"IPR Concern; The product description and the brand name indicate the products brand name is Mainstays. But the picture of the scale shows the Camry brand, which is a scale brand owned by the supplier. Please either change the product description and brand name to Camry, or attach the correct picture of this product to the quote. It has been rerouted.. ",2018-11-12 23:09:18.0,product description brand name indicate product brand name mainstay picture scale show camry brand scale brand owned supplier either change product description brand name camry attach correct picture product quote rerouted
12212422,1001,16,13,IPR Concern,IPR Concern; Verify product brand name ,2018-11-12 16:29:36.0,verify product brand name
10874310,1001,10,13,IPR Concern,IPR Concern; Please provide a translated 3M TML,2018-11-09 22:49:48.0,provide translated tml
12408987,1001,79,13,IPR Concern,"IPR Concern; Please verify Winfat owns ""SJDB"" battery. I have a letter on file showing the owner as Foshan Zhaoneng Battery Industrial. ",2018-11-09 17:50:01.0,verify winfat own sjdb battery letter file showing owner foshan zhaoneng battery industrial
11734175,1001,16,13,IPR Concern,"IPR Concern; vendor labeling is not correct, need copy of how product is assembled, does this product contain any steel poles? not in the material breakdown, please verify",2018-11-08 14:07:41.0,vendor labeling correct need copy product assembled product contain steel pole material breakdown verify
12270016,1001,63,13,IPR Concern,IPR Concern; Subsidiary?,2018-11-06 00:17:08.0,subsidiary
12376776,1001,11,13,IPR Concern,IPR Concern; Labeling,2018-11-05 20:20:00.0,labeling
12368651,1001,9,13,IPR Concern,IPR Concern; Please provide a trademark release letter for Fishouflage,2018-11-05 05:20:00.0,provide trademark release letter fishouflage
12368656,1001,9,13,IPR Concern,IPR Concern; Please provide a trademark release letter for Fishouflage,2018-11-05 05:20:00.0,provide trademark release letter fishouflage
12248609,1001,79,13,IPR Concern,IPR Concern; Submit trademark letter that includes Ketfit tradmeark,2018-11-01 15:40:05.0,submit trademark letter include ketfit tradmeark
12233189,1001,63,13,IPR Concern,"IPR Concern; Please be advised it has been noted that the trademark release letter does not cover the entry date. It also does not cover an additional trademark found on the packaging, Paddle Pals. Please provide a trademark release letter from trademark owner authorizing use of Body Glove and Paddle Pals. Please ensure it covers the January 2019 entry date.",2018-10-31 23:52:04.0,advised noted trademark release letter cover entry date also cover additional trademark found packaging paddle pal provide trademark release letter trademark owner authorizing body glove paddle pal ensure cover january entry date
12227230,1001,63,13,IPR Concern,IPR Concern; Unbranded is not acceptable as this is Tritan. Please correct brand in all 3 places including Label Information. ,2018-10-31 22:32:57.0,unbranded acceptable tritan correct brand place including label information
10693957,1001,7,13,IPR Concern,IPR Concern; Please provide a trademark letter for Barbie. 10/10/16 JJ,2018-10-31 21:38:17.0,provide trademark letter barbie
12376757,1001,11,13,IPR Concern,IPR Concern; Labeling,2018-10-31 20:05:00.0,labeling
12202694,1001,16,13,IPR Concern,IPR Concern; change label to Mainstays,2018-10-31 19:30:45.0,change label mainstay
9889823,1001,49,13,IPR Concern,IPR Concern; The label information on the quote is still showing VENDOR LABELING--M+ AIR instead of DLFL,2018-10-31 18:14:16.0,label information quote still showing vendor labeling air instead dlfl
9889823,1001,49,13,IPR Concern,IPR Concern; Please update the brand. SBT ,2018-10-31 18:14:16.0,update brand sbt
9889739,1001,49,13,IPR Concern,IPR Concern; Please update the brand to remove M+Air. SBT 4 17 15,2018-10-31 18:14:16.0,update brand remove air sbt
9889822,1001,49,13,IPR Concern,IPR Concern; The label information on the quote is still showing VENDOR LABELING--M+ AIR instead of DLFL,2018-10-31 18:14:16.0,label information quote still showing vendor labeling air instead dlfl
9889822,1001,49,13,IPR Concern,IPR Concern; Please update the brand and attach a picture of the glasses with the new brand or unbranded. SBT ,2018-10-31 18:14:16.0,update brand attach picture glass new brand unbranded sbt
